Year 1,Make 1,Vehicle Type,Engine Cylinders,Engine Size,Drive Type,Core Based Statistical Area Type,Gender Code,Person Exact Age,Home Purchase Price,Home Fireplaces,Home Bath,Home Land Depth Footage,Home Land Front Footage,Home Improvement Value,Home Year Built,Home Base Square Footage,Home Total Value,Estimated Current Home Value,BehaviorBank: Interest in Automotive,MOR Bank Male Sports Magazine,MOR Bank Do-It-Yourselfers,Book Reader,BehaviorBank: Interest in Gourmet Cooking,BehaviorBank: Interest in Sports,BehaviorBank: Interest in the Outdoors,BehaviorBank: Pet Enthusiast,Est. Household Income V5,Person Marital Status,Number of Persons in LU,Number of Adults in LU,BehaviorBank: Interest in Foreign Travel,BehaviorBank: Presence of Premium Credit Card,CAPE: Age: Pop: Median Age,MOR Bank Do-It-Yourselfers,BehaviorBank: Interest in Reading,BehaviorBank: Interest in Travel,BehaviorBank: Cat Enthusiast,Home Total Rooms,BehaviorBank: Computer Owner,BehaviorBank: Investor,BehaviorBank: Interest in Domestic Travel,Auto In The Market: Used,Auto In The Market: New,CAPE: Inc: HH: Median Family Household Income,BehaviorBank: Cruise Enthusiasts,BehaviorBank: Contributes to Charities,Home Swimming Pool Indicator
2013.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,52.0,628.0,1.0,40.0,0.0,0.0,315.0,1986.0,0.0,522.0,609522.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,3.0,1.0,0.0,4100.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,7.0,1.0,137759.0,1.0,1.0,1.0
2006.0,1.0,2.0,8.0,4.6,1.0,1.0,1.0,63.0,224.0,0.0,20.0,183.0,242.0,247.0,1996.0,20.0,287.0,337830.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,8.0,5.0,0.0,0.0,3900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,76331.0,0.0,0.0,0.0
2012.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,36.0,270.0,0.0,30.0,0.0,0.0,173.0,2000.0,0.0,223.0,227728.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,113888.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,1.6,1.0,1.0,1.0,23.0,0.0,0.0,20.0,140.0,40.0,51.0,1916.0,8.0,82.0,83580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,5800.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,3.0,58635.0,0.0,0.0,0.0
2005.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,47.0,174.0,1.0,20.0,0.0,0.0,149.0,1976.0,0.0,174.0,189665.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,5.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,99520.0,0.0,0.0,0.0
2002.0,2.0,2.0,6.0,4.2,2.0,1.0,1.0,62.0,60.0,2.0,10.0,174.0,70.0,73.0,1961.0,12.0,98.0,118323.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,4.0,0.0,0.0,4600.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,49681.0,0.0,0.0,0.0
2010.0,2.0,1.0,4.0,2.4,1.0,1.0,1.0,71.0,104.0,1.0,30.0,149.0,115.0,199.0,1973.0,15.0,250.0,301814.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,5.0,5.0,1.0,0.0,4200.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,8.0,5.0,112666.0,1.0,0.0,0.0
2000.0,1.0,1.0,4.0,2.3,1.0,1.0,1.0,37.0,123.0,3.0,20.0,157.0,69.0,87.0,1993.0,10.0,135.0,153750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,53358.0,0.0,0.0,0.0
2008.0,1.0,2.0,6.0,3.4,1.0,1.0,2.0,38.0,1050.0,0.0,60.0,0.0,0.0,1323.0,2005.0,0.0,1473.0,1664049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.0,2.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,93667.0,0.0,0.0,0.0
2011.0,1.0,3.0,4.0,2.3,2.0,1.0,1.0,69.0,0.0,1.0,20.0,0.0,0.0,124.0,2004.0,17.0,151.0,139111.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,102659.0,0.0,0.0,0.0
2014.0,1.0,2.0,4.0,2.5,2.0,1.0,1.0,35.0,0.0,0.0,30.0,0.0,0.0,182.0,2012.0,12.0,230.0,275210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,6.0,1.0,90074.0,0.0,0.0,0.0
2011.0,1.0,3.0,8.0,5.0,2.0,2.0,1.0,45.0,0.0,0.0,10.0,188.0,125.0,72.0,1976.0,0.0,90.0,83960.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,4600.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,5.0,64582.0,0.0,1.0,0.0
2002.0,2.0,1.0,8.0,4.3,1.0,1.0,1.0,82.0,0.0,1.0,30.0,156.0,146.0,207.0,1996.0,0.0,258.0,293936.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,3.0,3.0,0.0,0.0,4500.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,8.0,1.0,73124.0,0.0,0.0,0.0
2009.0,0.0,1.0,6.0,3.6,1.0,1.0,1.0,24.0,0.0,1.0,20.0,117.0,80.0,0.0,1943.0,0.0,37.0,64867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,55471.0,0.0,0.0,0.0
2011.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,66.0,95.0,1.0,30.0,131.0,99.0,124.0,1979.0,0.0,130.0,157660.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,1.0,0.0,3700.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,3.0,4.0,59782.0,0.0,1.0,0.0
2014.0,1.0,1.0,4.0,1.6,1.0,2.0,2.0,70.0,0.0,0.0,20.0,0.0,0.0,95.0,2006.0,0.0,103.0,104344.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,2800.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7.0,7.0,37954.0,0.0,1.0,0.0
2014.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,63.0,0.0,0.0,10.0,0.0,0.0,70.0,1956.0,0.0,98.0,119198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,140548.0,0.0,0.0,0.0
2002.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,47.0,90.0,1.0,20.0,160.0,50.0,91.0,1928.0,8.0,121.0,103987.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,2.0,0.0,0.0,3700.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,7.0,1.0,69299.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,43.0,285.0,3.0,30.0,0.0,0.0,215.0,1983.0,11.0,290.0,348896.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,5.0,5.0,84551.0,0.0,0.0,0.0
2007.0,2.0,3.0,8.0,5.3,1.0,1.0,1.0,61.0,183.0,1.0,30.0,0.0,0.0,234.0,1972.0,28.0,327.0,457548.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,6.0,1.0,1.0,4500.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,1.0,106842.0,1.0,1.0,1.0
2011.0,1.0,2.0,6.0,3.5,1.0,1.0,1.0,57.0,248.0,0.0,40.0,0.0,0.0,349.0,1996.0,0.0,399.0,443315.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,6.0,5.0,1.0,0.0,4400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,161516.0,0.0,0.0,1.0
2007.0,2.0,2.0,8.0,5.3,2.0,3.0,1.0,41.0,0.0,0.0,30.0,0.0,0.0,93.0,1947.0,0.0,112.0,116138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,65422.0,0.0,0.0,0.0
2014.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,43.0,145.0,0.0,20.0,222.0,78.0,92.0,1994.0,15.0,123.0,141459.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,4200.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,59642.0,0.0,1.0,0.0
2013.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,76.0,0.0,1.0,20.0,425.0,300.0,91.0,1935.0,12.0,136.0,161966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,2300.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,7.0,7.0,21195.0,0.0,0.0,0.0
1999.0,1.0,2.0,6.0,3.3,2.0,1.0,1.0,44.0,24.0,1.0,10.0,130.0,34.0,20.0,1925.0,5.0,25.0,41499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,8.0,28020.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,46.0,154.0,1.0,30.0,0.0,0.0,99.0,1996.0,8.0,111.0,159073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,4.0,2.0,60725.0,0.0,0.0,0.0
2003.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,47.0,58.0,0.0,20.0,0.0,0.0,79.0,1954.0,13.0,86.0,92393.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,8.0,3.0,1.0,0.0,3400.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,3.0,7.0,72296.0,1.0,0.0,0.0
2013.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,76.0,42.0,0.0,20.0,100.0,27.0,100.0,1960.0,5.0,153.0,192446.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,4.0,3.0,0.0,0.0,3400.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,3.0,76265.0,0.0,1.0,0.0
2006.0,1.0,1.0,6.0,2.7,1.0,1.0,1.0,30.0,148.0,4.0,20.0,0.0,0.0,121.0,2004.0,14.0,148.0,154377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,57431.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,61.0,0.0,0.0,0.0,100.0,69.0,78.0,1982.0,13.0,93.0,106779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,4.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,33884.0,0.0,0.0,0.0
2008.0,1.0,2.0,6.0,3.8,2.0,1.0,1.0,67.0,0.0,0.0,20.0,0.0,0.0,90.0,1977.0,16.0,148.0,223519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,52262.0,0.0,0.0,0.0
1991.0,2.0,1.0,6.0,3.5,1.0,1.0,1.0,61.0,66.0,0.0,10.0,126.0,70.0,85.0,1952.0,11.0,110.0,118335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,4.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,76470.0,0.0,0.0,0.0
2004.0,1.0,4.0,5.0,2.7,1.0,1.0,1.0,59.0,119.0,1.0,30.0,0.0,0.0,129.0,1988.0,17.0,215.0,268244.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,0.0,4800.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,87027.0,0.0,1.0,0.0
2002.0,1.0,1.0,6.0,3.8,1.0,1.0,1.0,51.0,52.0,0.0,10.0,0.0,0.0,118.0,1987.0,19.0,128.0,138326.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4000.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,3.0,47064.0,0.0,0.0,0.0
2006.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,40.0,0.0,0.0,10.0,108.0,116.0,106.0,1959.0,0.0,134.0,140593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,71644.0,0.0,0.0,0.0
2007.0,2.0,2.0,6.0,3.7,2.0,1.0,2.0,45.0,521.0,1.0,30.0,0.0,0.0,303.0,1978.0,28.0,340.0,452068.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,121982.0,0.0,0.0,1.0
2013.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,56.0,0.0,1.0,30.0,0.0,0.0,98.0,1987.0,13.0,118.0,148256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,2900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,58243.0,0.0,0.0,0.0
2012.0,1.0,2.0,6.0,3.6,2.0,1.0,1.0,36.0,62.0,0.0,10.0,313.0,175.0,59.0,1958.0,13.0,74.0,97407.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,62982.0,0.0,0.0,0.0
2005.0,1.0,4.0,6.0,3.5,1.0,1.0,1.0,44.0,340.0,1.0,40.0,0.0,0.0,245.0,1981.0,11.0,318.0,419740.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,7.0,2.0,1.0,0.0,4200.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,109765.0,0.0,1.0,0.0
2012.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,24.0,0.0,0.0,10.0,0.0,0.0,87.0,1984.0,4.0,187.0,225609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,109427.0,0.0,0.0,0.0
2012.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,53.0,0.0,1.0,20.0,140.0,80.0,141.0,1966.0,0.0,261.0,303423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,106700.0,0.0,0.0,0.0
2013.0,1.0,2.0,8.0,5.6,2.0,1.0,2.0,51.0,145.0,1.0,20.0,0.0,0.0,120.0,2005.0,15.0,153.0,153688.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,4.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,58038.0,0.0,0.0,0.0
2009.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,51.0,305.0,1.0,30.0,0.0,0.0,284.0,2000.0,15.0,385.0,460622.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,3.0,3.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,115178.0,0.0,0.0,0.0
2004.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,39.0,0.0,0.0,10.0,0.0,0.0,86.0,1981.0,9.0,131.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,3200.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,8.0,3.0,62999.0,1.0,1.0,0.0
2005.0,2.0,2.0,8.0,6.0,2.0,1.0,1.0,51.0,104.0,0.0,20.0,140.0,70.0,104.0,1972.0,0.0,124.0,130871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,5.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,55856.0,0.0,0.0,0.0
2003.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,52.0,417.0,0.0,60.0,0.0,0.0,477.0,2001.0,28.0,608.0,444780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,98255.0,0.0,0.0,0.0
2005.0,1.0,3.0,8.0,5.7,1.0,1.0,1.0,47.0,53.0,1.0,0.0,0.0,0.0,38.0,1985.0,0.0,42.0,88672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,4.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,132978.0,0.0,0.0,0.0
2014.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,52.0,0.0,1.0,30.0,0.0,0.0,171.0,2007.0,0.0,234.0,305708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,81999.0,0.0,0.0,0.0
2014.0,1.0,1.0,4.0,1.4,1.0,1.0,2.0,68.0,64.0,1.0,10.0,170.0,60.0,48.0,1955.0,9.0,52.0,84112.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,3300.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,32499.0,0.0,0.0,0.0
2008.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,35.0,114.0,0.0,10.0,150.0,58.0,106.0,1925.0,0.0,193.0,295209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,82055.0,0.0,0.0,0.0
2003.0,1.0,2.0,8.0,5.3,2.0,1.0,1.0,36.0,39.0,1.0,30.0,117.0,60.0,170.0,1977.0,9.0,199.0,236987.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,0.0,0.0,3800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,69073.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.3,2.0,1.0,1.0,57.0,134.0,1.0,30.0,138.0,92.0,140.0,1993.0,0.0,170.0,188761.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,0.0,0.0,4200.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,87614.0,0.0,1.0,0.0
2004.0,1.0,3.0,8.0,4.7,1.0,2.0,1.0,45.0,0.0,0.0,20.0,98.0,50.0,77.0,1920.0,11.0,96.0,109509.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,4000.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,7.0,73278.0,0.0,1.0,0.0
2014.0,1.0,3.0,8.0,5.0,2.0,2.0,2.0,55.0,0.0,0.0,20.0,0.0,0.0,101.0,1983.0,15.0,117.0,158523.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,4400.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,59523.0,1.0,1.0,0.0
2002.0,1.0,2.0,8.0,5.4,1.0,1.0,1.0,46.0,0.0,0.0,20.0,150.0,66.0,61.0,1958.0,0.0,91.0,138055.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,7.0,5.0,1.0,0.0,4000.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,86223.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,6.4,2.0,2.0,2.0,30.0,75.0,0.0,20.0,0.0,0.0,80.0,1921.0,0.0,96.0,87493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0,3.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,1.0,61183.0,0.0,0.0,0.0
2010.0,2.0,2.0,6.0,3.0,2.0,1.0,2.0,49.0,263.0,0.0,0.0,0.0,0.0,241.0,1972.0,0.0,443.0,455985.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,3.0,0.0,0.0,4500.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,170344.0,0.0,0.0,0.0
2014.0,1.0,2.0,4.0,2.4,1.0,1.0,1.0,22.0,0.0,1.0,20.0,0.0,0.0,128.0,1996.0,19.0,150.0,164133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,68767.0,0.0,0.0,0.0
2013.0,0.0,1.0,4.0,1.8,1.0,1.0,1.0,63.0,44.0,0.0,20.0,0.0,0.0,0.0,2006.0,0.0,71.0,71591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,5.0,28711.0,0.0,0.0,0.0
2013.0,1.0,1.0,6.0,3.6,2.0,3.0,1.0,32.0,89.0,1.0,20.0,189.0,114.0,65.0,1979.0,14.0,87.0,92798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,63431.0,0.0,0.0,0.0
2002.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,53.0,92.0,0.0,10.0,0.0,0.0,83.0,1998.0,11.0,103.0,122451.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,3400.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,4.0,7.0,44389.0,0.0,1.0,0.0
2009.0,1.0,1.0,4.0,2.5,2.0,1.0,1.0,34.0,98.0,0.0,10.0,150.0,70.0,65.0,1955.0,9.0,106.0,114438.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,4200.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,72815.0,0.0,1.0,0.0
2003.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,77.0,0.0,1.0,20.0,150.0,90.0,117.0,1965.0,13.0,227.0,168773.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,4500.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,2.0,126952.0,0.0,1.0,0.0
2011.0,0.0,2.0,4.0,2.4,2.0,1.0,2.0,62.0,0.0,0.0,0.0,105.0,51.0,105.0,1996.0,20.0,126.0,167580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,42275.0,0.0,0.0,0.0
2002.0,1.0,1.0,6.0,3.8,1.0,1.0,1.0,60.0,89.0,1.0,30.0,125.0,66.0,88.0,1979.0,9.0,110.0,142558.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,3100.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,6.0,69166.0,0.0,0.0,0.0
2013.0,2.0,1.0,4.0,1.8,1.0,1.0,1.0,64.0,0.0,1.0,20.0,100.0,50.0,137.0,1962.0,0.0,225.0,456770.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,5.0,0.0,0.0,4200.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,1.0,65480.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.3,2.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,186.0,1948.0,0.0,237.0,338887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,96180.0,0.0,0.0,0.0
2010.0,0.0,1.0,5.0,2.5,1.0,1.0,1.0,66.0,179.0,0.0,30.0,119.0,43.0,0.0,1960.0,10.0,0.0,471219.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,6.0,4.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,1.0,108408.0,0.0,0.0,0.0
